Comment,Negative,Neutral,Positive
Es war ein sehr angenehmes Vorstellungsgespräch  Ich wurde zu allen Themen aufgeklärt. Mir wurde immer fachlich und freundlich geantwortet  Das Gespräch machte mich nicht nervös weil die Vorgesetzten im Gespräch sehr offen waren,0.0018424247,0.99661833,0.0015392904
Ich kam rein und ging in einen extra Konferenzraum. Dort haben wir darüber gesprochen wie ich auf das Klinikum gestoßen bin und warum ich hier her wollte. Dann hat er mir gesagt was ich hier an Aufgaben bekommen werde,0.0013962853,0.9967698,0.0018339922
Bisher noch Bewerbungsphase; angenehmer Telefonkontakt. Bei der Nachfrage des bisherigen Bewerbungsstands bezüglich meiner Bewerbung detaillierte Antworten die meinerseits motivierend wirkt. Genaue Zeitangaben zu denen ich mit Rückmeldungen rechnen kann. Gesamte Einschätzung bis hierher gut.,0.0013311998,0.9962424,0.0024264706
Online Initiativbewerbung Telefonat zu Rahmenbedingungen Persönliches Gespräch (hier wurde bereits der Ablauf des Praktikums sowie die Möglichkeit einer anschließenden Abschlussarbeit erläutert und damit auch eine finale Zusage getroffen) Vertraglicher Rahmen wurde direkt transparent aufgezeigt und mit beiderseitiger Einstimmung festgelegt,0.0015713219,0.9937664,0.0046622623
Ich betrat den Raum und sollte mich setzen danach wurden mir Fragen gestellt anschließend konnte ich Fragen stellen. Dann war es vorbei. Alles in allem ein sehr gelungenes Bewerbungsgespräch. 5/5 Sterne gerne wieder.,0.0012249405,0.9974927,0.0012824014
Sehr freundlich Gespräch aber sehr kurz. Das Gehalt war extrem niedrig für eine Fachkraft mit mehrjähriger Berufserfahrung. Die Bewerbungsmappe wurde nur kurz durchgeschaut es kamen keine qualitativ hochwertige Fragen trotz mehreren pflegerischen Stellen bei hoch angesehenen Kliniken.,0.0019159216,0.99604475,0.0020392642
Sehr freundlich! Es war dabei der Koch und der HR Manager. Die waren so nett dass das gespräch sehr angenehmen gelaufen ist.  Obwohl ich für die Stelle nicht ausgewählt wurde fande ich das Gespräch trotzdem sehr gut.,0.0016272054,0.9970163,0.0013565297
Das Gespräch an sich verlief locker und die Gesprächspartnerin war sehr nett. Mir wurde jedoch zugesichert dass man sich in der nächsten Woche direkt mit einer Zu oder Absage melden würde. Trotz Nachfrage habe ich jetzt nach 3 Wochen immer noch keine Antwort erhalten.,0.001708593,0.9964468,0.0018446452
Ich würde erstmal abgeholt und in den Bewerbungsraum gebracht dort saßen dann 5 Personen. Es wurden mir fragen gestellt und ich sollte einen kleinen Test machen in dem Test ging es darum wie ich verschiedene Situation priorisieren würde.,0.0012055688,0.99753916,0.0012552274
Ich wurde freundlich empfangen nett begrüßt. Das Vorstellungsgespräch war angenehm und locker. Es wurde das technische Verständnis abgefragt und die Beweggründe für die Bewerbung. . . . . . . . . . . . . . .. . . .. .,0.0009799803,0.9978004,0.0012195793
Eines der angenehmsten Vorstellungsgespräche meiner Laufbahn: Meine Interviewpartner waren sehr gut vorbereitet. Das Interview war sehr strukturiert. Ich gewann den Eindruck dass man sich im Vorfeld sehr genaue Gedanken über die Besetzung der Stelle und den damit verbundenen Abläufen gemacht habt.,0.0019062387,0.9968389,0.0012548134
Informelles Gespräch mit Vorgesetztem und Teamleiter eines anderen Teams. Gespräch war auf eine Stunde angesetzt ging letztlich nur 45 min und es wurden wenige Fragen gestellt dafür sehr viel erzählt. Gefühl nach dem Gespräch war nicht so gut. Trotzdem Angebot erhalten.,0.0018322609,0.9962852,0.0018826132
Es war ein sehr angenehmes Gespräch auf Augenhöhe.  Alle Teilnehmer waren sehr freundlich. Ich habe einen guten Einblick erhalten in die künftige Arbeit. Mir wurden alle Fragen freundlich und kompetent beantwortet die mir wichtig waren.,0.0015113954,0.99644107,0.002047488
Zusammentreffen mit potenziellem Vorgesetzten und weiteren Abteilungsleitern. Kennenlernen der potenziellen Kollegen und Kolleginnen Besichtigung des zukünftigen Arbeitsplatzes und Führung durch das Gebäude. Die Atmosphäre war zu jeder Zeit freundlich und wertschätzend.,0.0025793083,0.9939737,0.0034469783
Unpersönlich ; sehr unfreundlicher Empfang. Wenig Interesse am Bewerber . Das Gespräch verlief sehr standardisiert es schien ein Bewerbermarathontag gewesen zu sein. Ungenaue Angaben zur Stelle sowie fehlende Informationen zu Arbeitskonditionen,0.001779338,0.9967499,0.001470736
Nach schriftliche Bewerbung folgte eine Einladung zum Vorstellungsgespräch per EMail. Eine Woche nach dem Gespräch habe ich eine Zusage erhalten. Vorstellungsgespräch fand mit drei Mitarbeitern des Unternehmens statt. Betriebsratsvorsitzender Mitarbeiter der Personalabteilung und Bereichsleiter der beworbenen Abteilung.,0.0016922926,0.99637777,0.0019299072
Einreichung der Unterlagen Online Online  Assessmenttest (Wissenfragen zum Unternehmen und allgemeine Fragen der BWL) Telefoninterview mit einem Recruiter des Talentmanagements das ca. 45 Minuten ging  entspannte Atmosphäre (Fragen gingen hauptsächlich um Berufserfahrung und Motivation) ein Tag AC im HQ in Berlin mit Gruppenarbeit Einzelinterviews Selbstpräsentation vor allen Teilnehmern und Jury,0.00041359672,0.9964803,0.0031061529
Bewerbungsgespräch in Räumen der Klinik. Gespräch mit leitender Psychologin und Oberärztin. Anschließende Führung durchs Unternehmen. Sehr offen und ehrlicher Umgang miteinander möglich gewesen. Auf Fragen und Schwierigkeiten wurde sehr kompetent eingegangen,0.0025734897,0.99259746,0.0048289807
Sehr freundlich sehr faktisch praktisch offen; sehr interessant. Für mich persönlich war es sehr aufregend da ich mich nach einer längeren Berufspause das erste Mal wieder bei einem Arbeitgeber beworben habe. Es hat dann aber dennoch und sehr schnell geklappt.,0.0019285358,0.9964258,0.0016456321
Very Formal very long and beaurocratic but most of the people were super nice. It takes long until they invite you and it takes long until they tell you if they have an offer but that is due to the beaurocratic process at the University which has many rules and regulations.,0.9955728,0.004160791,0.0002664812
Talk to boss to get a first idea about the project. Then give a presentation followed by Q and A of people in the lab. Then individual discussions with people from the lab and other PIs. Finally again talk to boss,0.00035549764,0.9981639,0.0014805928
It was quite soft and got typical introductory questions and then it went with deep subjectknowledgebase questions including theoretical and empirical ones. At the end they wanted to know how was my analysis software knowledge.,0.00065763795,0.99895597,0.00038641042
Nette Begrüßung und Vorstellung der anwesenden Personen anschließend folgte eine kurze Vorstellung meiner Person. Daraufhin folgten Fragen zum aktuellen Studium gefolgt von Fragen zu soft skills. Außerdem wurden mir Fragen zur Vorstellung meiner Aufgaben gestellt.,0.0011905058,0.9970778,0.0017317435
Es war eine sehr familiäre Ambiente sehr nette Personal. Insgesamt war 30 Minute lange Gespräch. Ich habe mich wohl Gefühl und alle meine Fragen waren beantwortet. Gehalt war auch diskutiert und war fair.,0.0014684421,0.996618,0.0019136319
	Selbstpräsentation (10 Minuten) mit Nachfragen 	teilstrukturiertes Interview (ca. 45 Minuten) 	Präsentation der Ergebnisse zur Fallstudie (10 Minuten) mit Nachfragen 	Beantwortung Ihrer Fragen zur Stelle (10 Minuten)  Das Gespräch wurde durch einen externen Moderator begleitet. Es war sehr wertschätzend und es gab keine Stressfragen oder Brainteaser.   Im Nachgang hatte man noch die Option auf ein Feedbackgespräch durch den Moderator.,0.0009862958,0.99780256,0.0012110849
Lockere Vorstellungsrunde in guter Atmospäre. Vorstellung vom Job und den Tätigkeiten und dann eine Erkundung der eigenen Erfahrungen und Leistungen. Zu guter letzt eine Führung und der Abschied. Das war alles was passiert ist.,0.0013388082,0.9969908,0.0016703507
The interview was conducted at the University with the Professor and the research group. It was basically a presentation of former results followed with a question and answer round. This was followed by a personal interview with the professor.,0.0002683317,0.9990563,0.0006753876
After sending the application I have been invited for a presentation of my scientific results. After this I had possibility to speak with the group members and at the end I spoke with the group leader,0.00044784232,0.99890554,0.00064657105
Zunächst Vorstellung der eigenen Person danach  Lebenslauf dann  Fragen zum Schulpraktikum danach  Fähigkeiten mit Bezug auf zu besetzende Stelle  Motivation für die Stelle  Fragen beantworten (wie: Haben Sie schon mal als SHK gearbeitet?)  Rückfragen  Es war nicht schwer.,0.00055338664,0.9980069,0.0014398467
interview with the professor that you intend to study with. First interview is online then one to one interview. Not so difficult in a relaxed period. interviews took place under the name of berlin math school nice people and kind relations. dont be so shy and ask what you need and what you do.,0.00072029815,0.01005464,0.9892251
They were no advertised position. I have sent them an email explaining that I am interested. They invited me to their building and wanted to make a presentation. I did a presentation about both my master thesis and also my other relevant previous experiences and skills. There were not so many questions after my presentation. I was basically asked to write my research project my own and apply for the funding from the university.,0.00080891745,0.9957392,0.003451845
Gute menschlichnahe Atmosphäre Offen für Fragen und Anmerkungen zur Tätigkeit Offen für Verbesserungsvorschläge FeedbackRunde Bewerbung einfach digital eingereicht Direkte Kommunikation Nennung von Tätigkeiten für den Job Ehrlichkeit und Offenheit bezüglich eigener Schwächen (des Personals des Chefs) Beisitz einer weiteren Person die sich inhaltlich mit den Tätigkeiten befasst hat,0.0013888382,0.99563295,0.0029781521
Nach einer kurzen Vorstellungsrunden mir gegenüber saßen drei Leute wurden mir direkt die Aufgaben der Position beschrieben. Anschließend wurde ich auf Fachwissen geprüft und meine Motivation abgefragt. Das Interview war mit 30 Minuten zwar relativ kurz aber inhaltlich intensiv.,0.0020092984,0.99613637,0.0018542238
it depends generally on the research team professor and project that you applied for. in my case it was mostly about technical questions by skype and speaking about our background and project specification and current project challenges and so on.,0.0003107879,0.99918395,0.0005052978
Es werden alle Dinge in Vorgesprächen eruiert. Das Gehalt ist vor Ort verhandelbar man sollte sich entsprechend vorbereiten und Nachweise zu früherem Gehalt und etwaige andere Unterlagen mitbringen. Weitere sinnvolle Angaben kann man in diesem Format hier nicht machen.,0.001912387,0.99626875,0.0018189363
Das Vorstellungsgespräch war sehr angenehm viele Fachfragen welche Algorithmen/ Programmiersprachen/ Libaries verwendet man kennt man / hat man schon ähnliche Probleme gelöst. Ein Glas Wasser hat mir leider gefehlt; sonst sehr positiv.,0.0014282675,0.9969228,0.0016489472
I already knew the professor from his seminars and exams. It was quite casual with him his student research assistant and his assistant. They asked lots of questions regarding my research interests computer skills (even though it was in the humanities) and they wanted to get to know me as a person.,0.0005337071,0.99906796,0.00039835434
Persönliches Gespräch mit dem Chef sehr thematischinhaltlich Besprechung von möglichen Forschungsthemen Auswahl war möglich Im Dialog sollte heraus kommen ob es bei beiden Seiten menschlich passt Gespräch war nett Themenvorschläge sollten allerdings kritisch hinterfragt werden / auf Erfolgschancen überdacht werden nicht alles abnicken Rückfragen stellen,0.0008180657,0.9979748,0.0012071391
There is nothing I could really say about the interview process because these are position you usually get if you know the staff. For example if you already worked as a student assistant and did well you will get a graduate position offered if there is one available. If not your supervisors will recommend you to colleagues in other work groups.,0.00040273523,0.999183,0.00041425406
Das Interview lief über ein vorab aufgezeichnetes Videointerview. Es wurden dort drei zur Stelle passenden Fragen gestellt auch wenn die Antwort nur oberflächlich sein konnte aufgrund der Zeit. Seitdem leider keine Rückmeldung mehr (3 Wochen her).,0.0010161044,0.99746335,0.0015205524
"Insgesamt waren die Gespräche sehr freundlich offen keine ""unfairen"" Fragen hohe Verbindlichkeit im gesamten Bewerbungsprozess. 1. Bewerbung 2. Gespräch mit Recruiter (allgemeine Infos zur IU Aufgaben Visionen) 3. Gespräch mit Abteilungsleitung 4. Online Assessment Centre mit Stresstest (Postkorbübung) verschiedene LogikTests 5. Gespräch mit Bereichsleitung",0.0007405085,0.9972071,0.002052379
Es war relativ entspannt und einfach. Vor mir saß eine nette Dame die mich erst einmal persönlich befragt hat und daraufhin mir Logikfragen gestellt hat. Es war ein sehr angenehmes Gespräch sodass man sich nicht davor stressen lassen sollte.,0.0015892567,0.996675,0.0017357694
kurz knapp freundlich. Offener freundlicher Beginn. Sehr angenehm und ruhig gesprochen sodass man nicht aufgeregt war. Es würden fragen beantwortet und Wünsche berücksichtigt und gleich im vorstellungsgespräch gesagt ob man einen Platz bekommt oder nicht,0.0017526279,0.99624926,0.0019981975
gute Organisation Berufungsgespräch mit teils fachlichen und teils Fragen allgemeiner Art nettes Personal freundliche und angenehme Atmosphäre alles in allem kann man sagen es war ein angenehmes  Vorstellungsgespräch das nicht zu locker aber auch nicht zu streng war,0.0011057076,0.9970349,0.0018593298
Per DU super freundlich & wertschätzend. In Summe gab es 4 Runden zuerst mit der Regionalleitung dann zwei Regionalleitungen und weiteren Führungskräften des CLevels. Sehr zeitnahe Rückmeldungen bekommen sehr unbürokratischer Prozess.,0.0011461277,0.99375474,0.0050990335
I applied for a student service position. Got a call relatively quickly from the HR staff asking me. They did a quick interview on the phone and offered me another position in a different department. I agreed initially and asked for more information. I got an invitation later for a zoom interview with a business case to prepare. The interview did not go well at all. The staff was not really friendly or paying attention sometimes. I got interrupted constantly by one of the interviewers while doing the presentation. I got a rejection email couple of days later. I found the interview was pretty hard specially which getting interrupted the whole time and asked too many questions while the position was paid really poorly,0.99855226,0.0013149638,0.00013276757
Erstgespräch:  Vorstellung  erzählen Sie über sich  Fragen Stellenbeschreibung  worum geht is in der Position Arbeitskultur in der Firma Fragen nach dem Gehalt und Eintrittstermin  Die IU Internationale Hochschule ist eine staatlich anerkannte private Fachhochschule mit Sitz in Erfurt und 28 Standorten in Deutschland,0.00054390146,0.99740297,0.002053119
You send a written application after which the supervisor contacts you. The interview consists of checking relevant experiences and some scenariobased questions. Overall it took no more than 30 minutes.,0.00051712606,0.99860054,0.0008823639
I had an interview more like a conversation it went very well and it was really relaxing because the recruiters were very friendly and warmwelcoming. I was very honest with whatever they've been asking and tried to tell more details about what have I written on my CV.,0.002787694,0.86837035,0.12884188
It was not complicated and depends on the professor. You need to have good grades though if you want to be one. Also be prepared for every kind of question that you never had from students.,0.0007755581,0.9978885,0.0013359324
Very nice interview. Very good interviewer. Smooth process and interesting topics discussed. Very indepth as well. Very nice to work with students who are passionate about the subject as well as their colleagues.,0.00020727141,0.0002464942,0.99954623
Das Video Gespräch mit HR und zwei Kollegen läuft gut und reibungslos. Es hat ungefähr 3040 Minuten gedauert. Terminvereinbarung war nicht kompliziert. Nach ungefähr 3 Wochen habe ich ein Absage bekommen.,0.0028415686,0.9955706,0.0015878386
Die Jacobs Universität ist nicht zu dem Microsoft Teams Meeting erschienen zu dem sie mich für das Vorstellungsgespräch eingeladen haben. Sie haben das Gespräch anscheinend vergessen oder kamen mehr als eine halbe Stunde zu spät da ich nicht länger warten wollte.,0.0009042504,0.9971426,0.0019531606
Easy and smoothly . Plastic waste however and in particular plastic waste in the context of marine littering is a major global challenge. There is also increasing regulatory pressure regarding recycling targets and recyclability on the one hand and strong commitments of our customers towards increasing the share of recycled material in their offerings on the other hand. Solving these challenges requires innovation and joint efforts g,0.98496926,0.0147334095,0.00029733256
I had sent my CV to the Professor and she has known be before since she had me in her programming course and I was one of the best students so she just asked me to do it without an interview.,0.00081909745,0.99443936,0.004741452
Ich wurde nach meinem Antrag zu einem Vorstellungsgespräch eingeladen. Die Mitarbeiter haben sich vorgestellt und es wurde mir einfach über meine Erfahrungen und Fähigkeiten gefragt und meine Sprach Fähigkeiten wurden auch getestet.,0.001931617,0.99683726,0.0012311304
Just casual talk with one of my professors he is nice and willing to offer me an internship. He talked about the stipend and the plans for our projects my role in the whole research group and so on.,0.0029205282,0.7606479,0.23643161
First it starts off with a motivational letter just generally trying to set yourself apart from the other Applicants. The interviewers are very friendly and introduce themselves and the job at the very beginning giving you time to adjust to the interview. The questions asked were generally behavior question e.g. how did you overcome a challenge etc. The whole interview lasted around 45 minutes but it seemed much shorter since it was very engaging.,0.000855183,0.9907481,0.008396639
keine nur auf die akademische Transkript und den Lebenslauf basiert unter der Voraussetzung dass man einen Abschluss als B.Sc. auf dem Moment der Bewerbung hat.,0.0008465448,0.99577385,0.003379711
Das Vorstellungsgespräch verlief entspannt am Institut für Marketing. Die einzige Prämisse lag in den Fachlichen Fragen zum Marketing welche nicht unbedingt eine Voraussetzung für die Arbeit war. Zudem ging das Gespräch lange.,0.005068574,0.9934809,0.0014505209
Das Vorstellungsgespräch war wenig formell dafür sehr individuell und persönlich. Nach einer Beschreibung der Tätigkeit und des Projekts habe ich über meine bisherigen Arbeitserfahrungen berichtet und meine Abschlussarbeit vorgestellt. Danach durfte ich andere Mitarbeitende kennenlernen.,0.0023370609,0.9958203,0.0018426672
Zuerst hat sich der Industriepartner ausführlich vorgestellt. Dann wurde über das Projekt und Timelines geredet ich konnte Fragen stellen. Als letztes habe ich mich vorgestellt und mir wurden Fragen gestellt.,0.0017731163,0.9970632,0.0011636806
The whole process was simple it only lasted for 15 mins to talked about your experiences and reason you want to work for them and then you got it. Then they will discuss about the job what you will have to do what is the project about and how you can communicate with the team.,0.0006782125,0.9987702,0.0005515827
Das Bewerbungsverfahren bestand in erster Linie aus einem längeren Telefonat mit dem Gruppenleiter. Inhalt war vorwiegend eine wissenschaftliche Diskussion zu unterschiedlichen aktuellen Forschungsfragen. Hinzu kam einiges an Emailverkehr. Die Atmosphäre war insgesamt freundlich und professionell.,0.0024063825,0.9944359,0.0031577272
It was nice and kind they asked about my phd background. Then they asked about my skills for the position and then confirmed that the position was free if I wanted to take it,0.0009511428,0.9701028,0.028946048
Got into a call with 2 KIT researches at the department of IFL. I was asked to describe my past education and work experience regarding computer science and software engineering.,0.0004948812,0.9989372,0.0005679385
I contacted one of the senior scientists in the group directly about possible topics for PhD. After few weeks received invitation to the interview.  The interview went well afterwards I had a small excursion in the lab.,0.00072088395,0.96505976,0.034219347
Telephonic discussion: like favorite topic describe your work Presentation : general technical presentation of phd work and general questions realted to ti  future plan discussion: describing plan and direction of work,0.00027912782,0.99843436,0.0012865161
Die Vorbereitung war geprägt von hilfreichen Informationen und Ratschlägen wobei auf individuelle Fragen eingegangen wurde. Auch die Bewertung und Evaluation erwies sich als höchst transparent und nachvollziehbar. Die Ergebnisse wurden zügig und zuverlässig mitgeteilt woraufhin schnell weitere Schritte und hilfreiche Informationen bereit gestellt wurden.,0.0026268577,0.99518096,0.0021922498
Vorstellungsgespräch ist sehr gut der prof und die Mitarbeiter waren super nett und die vorstellung Gespräch klima war auch gut und in kreise ist lieber auf Englisch unterhallten weil das Institut mit anderen  internationalen Universitäten arbeiten aber Deutch auch sehr wichtig,0.0011196089,0.9978138,0.0010665243
It was a one round verbal interview take by a 23 recruiters. One person asked technical questions on the core topic of the job post. And the other asked behavioral qustions and there was quite some discussion on it.,0.0003146412,0.99912566,0.0005596551
Eingeladen worden zu einem Gespräch. Mehrere wiss. Mitarbeiter waren da und stellten ihre Forschungsthemen vor. Ich durfte mir dann einen Chef sozusagen aussuchen. Ich wurde über meine Vertiefung in Studium sowie Interessen befragt. Freundliche Atmosphäre.,0.0015971095,0.9967686,0.0016343447
I have applied through online. I got interview call after 2 days.The interviewer asked about my projects and I explained about my projects.the overall experience of mine is good.The interviewer is very friendly.,0.0008478874,0.99097323,0.008178975
Naja was ich in KIT gearbeitet habe ist nur eine Teilzeit Job für meine Abschlussarbeit. Am Anfang machte ich eine sehr schnelle Präsentation über meiner Erfahrung und Programierungs Fähigkeit. Dann ist ein paar Frage über die Machine Learning die mit der Arbeit zu tun hat.,0.0010894804,0.99697614,0.0019344136
Entspanntes Kennenlerninterview.Nur rudimentäre Programmiervorkenntnisse nötig. Es wurde Aufgabenbereich und Arbeitszeiten sowie Flexibilität mit dem Betreuer besprochen. Danach wurde ich meinen potentiellen Mitarbeitern vorgestellt und wir tauschten unsere Interessen aus. Mir wurden auch Kontaktdaten zu Personen weitergegeben die mich beim Anfang der Tätigkeit unterstützen konnten.,0.0016009475,0.99693763,0.0014613951
"Ich wurde von drei Personen interviewt darunter unötigerweise eine Gleichstellungsbeauftragte. Das ganze Gespräch wirkte sehr unmotiviert auf Fragen meinerseits wurde sehr kurzsilbig geantwortet. Auf meine Frage zum Arbeitsalltag erhielt ich die Antwort ""Schreiben und Telefonieren."" Ehrlicherweise wurde mir gesagt dass nach dem Volontariat keine Übernahme möglich sein wird da es keine feste Stellen in Aussicht gibt. Zusätzlich zum Gespräch musste ich in einem seperaten Raum eine ProbeAufgabe erfüllen (kurzen OnlineArtikel verfassen und eine Email an einem Professor). Dafür gab es 20 oder 30 Minuten Zeit. Danach wurde ich ohne Nachbesprechung Feedback oder Verabschiedung von einer anderen Person zur Tür gebracht. Eine Rückmeldung (Absage) kam erst Monate später.",0.0015668687,0.9973183,0.0011148782
Ich habe mich auf eine Masterarbeit beworben. Das Gespräch war sehr locker und eher zum Kennenlernen und nicht als Auswahlprozess gedacht. Nach der Masterarbeit wurde ich dort direkt übernommen ohne weiteres Bewerbungsgespräch.,0.0021905424,0.9957301,0.0020793932
Das hängt von dem Institut ab bei dem du dich bewirbst. In meinem Fall war es sehr entspannt denn der Betreuer brauchte Hilfe bei Aufgaben die leicht zu erledigen waren.,0.002033514,0.9957152,0.0022511964
Kurz fachlich ohne blöde Fragen von einem Personaler. Nur Vorgesetzer und Kollege waren dabei. Die Fragen waren nicht besonders tief in den Themen drin. Die Stelle war schon sehr lange offen.,0.0016895068,0.99629176,0.0020187944
Nachdem ich die Bewerbungsunterlagen abgeschickt hatte vergingen 6 Wochen bis ich eine Antwort erhielt. Erst nach einer Anfrage bekam ich innerhalb von 5 Tagen eine Antwort und erhielt innerhalb von 2 Wochen eine Einladung. Das Vorstellungsgespräch verlief gut. Der Professor stellte seine Arbeitsgruppe vor und stellte mir Fragen zu meinem Lebenslauf keine Fachliche Fragen. Ich brauchte keine Präsentation zu halten. Am Ende des Gesprächs bot mir der Professor direkt die Stelle an und sagte dass er innerhalb einer Woche eine Rückmeldung von mir erwarte.,0.0013755177,0.99723274,0.0013917352
Skype interview from the beginning and after passing it I go through another interview for the final selection. The questions of the interview were technical and a little bit personal.,0.00040856152,0.9992829,0.00030858492
Dem Assistenten war wahrscheinlich schon vor dem Gespräch klar dass ich die Stelle bekommen würde da er außer mir nur noch einen weiteren Bewerber hatte.  Anfang kurze Begrüßung und Erklärung der Stelle und der Tätigkeiten.  Ein paar kurze Fragen nichts kompliziertes. Kurze Führung durch das Labor in dem hauptsächlich gearbeitet wird. Restliche Fragen klären und fertig.,0.001612097,0.99700826,0.0013796702
Qualifikationen wie Programmierkenntnisse abgefragt. Das Projekt wurde besprochen und ich sollte das mögliche Vorgehen umschreiben.  Ein zweites Gespräch mit Professor und Betreuer sollte dann den Ablaufplan für die Dauer des 3 monatigen Vertrags abklären.,0.0032647592,0.99527246,0.0014627568
No interview was required as the team leader knew me already. Only written application was needed.  This is not the case for people applying from outside of the KIT university.,0.09643809,0.9029342,0.00062770373
email direkt an Vorgesetzten geschrieben mit Interesse am Forschungsgebiet. Er hatte eine Stelle zu besetzen. Es gab nur ein Vorstellungsgespräch mit Vortrag und danach Gespräch mit Chef und anderen Mitarbeitern.,0.0021283736,0.99642,0.0014516418
Freundliche Begrüßung durch Personalverantwortliche sowie Standardfragen zur Anreise. Klärung der Formalien. Danach folgte die Vorstellung des KITs mit seinen Fachbereichen und Instituten. Danach bekam ich die Möglichkeit mich persönlich vorzustellen. Anschließend folgte ein paar persönliche Fragen über mich und mein Studium. Abschließend wurde der weiteren Ablaufs des Bewerbungsverfahrens geklärt und ich bekam die Möglichkeit selbst offene Fragen zu stellen. Verabschiedung,0.0011922267,0.99731535,0.0014924395
Der erste Kontakt fand via Email statt und 2 Tage später erfolgte die Einladung zum Vorstellungsgespräch. Sehr persönlicher und lockerer Umgang im direkten Gespräch. Nach Abfragen des Lebenslaufs wurden die genauen Bedingungen der Tätigkeit geklärt,0.0014016347,0.99594563,0.0026526882
Vorstellung des Instituts Themen Aufgaben und Anlage   Fragen nach Interessen Ausbildung Vertiefungsrichtung etc.  Führung durch die Labore und Zeigen der Anlage sowie die Mitarbeiter Fragen nach weiterem Verlauf und möglichen Beginn der Arbeit,0.00079772994,0.99726,0.0019423227
Zunächst wurde ich freundlich empfangen und es wurde der Ablauf der Vorstellungsgespräches besprochen. Am Anfang wurden fachliche Fragen gestellt um das vorhandene Hintergrundwissen zu analysieren. Es waren sehr spezielle auf das Praktikum abgestimmte chemische biologische als auch technische Fragen. Anschließend wurde eine Labor Rundgang unternommen (insgesamt 6 Labore). Zum Schluss wurden die allgemeinen und organisatorischen Fragen zum Praktikum besprochen.,0.0016616933,0.9968677,0.0014706253
Two interviews by Skype one with the employer the other also with the staffs. The first was only the personality check and motivation the second was technical and jobrelated functionality. Took one  month after online submission and first interview and another 1 month between first and second interview then took another 1 month between second interview and the decision..,0.003815697,0.99602133,0.0001629884
it was not too hard but I did a good job. If you apply for a phd you better prepare yourself good. Compared to applications directed to industry it's rather simple and easygoing.,0.0018992926,0.9909514,0.007149242
Ich habe eine Email bzgl. einer Stellenausschreibung an den Betreuer verschickt. Im Anschluss wurde ich auf ein Gespräch am Campus Nord eingeladen. Es war eine sehr schnell Angelegenheit und ich konnte sofort anfangen.,0.0018280391,0.9966473,0.0015247103
Sehr offen sehr fair. Das beste Vorstellungsgespräch was ich bis jetzt hatte. Es wurde hauptsächlich übrt fachliche Vorrausetzungen und die Infrastruktur am Institut gesprochen. Als erstes musste eine Präsentation vor allen Mas zu der Masterarbeit gehalten werden mit anschließender Fragerunde. Danach gab es ein Einzelgespräch mit der Institutsleitung.,0.0023590375,0.99476457,0.0028764198
Ich habe gesagt dass ich an einem HiWiJob interessiert bin. Wir haben geredet ich wurde gefragt was mich interessiert und mir wurde erzählt was es so am Institut gibt. Es war nie eine Frage ob ich angestellt werde nur für was.,0.0009988153,0.99779993,0.0012012623
the professor interviewed me and asked few questions about my background and future thoughts. Process was quick enough. In a few days got the offer letter by mail. Need to send the important docs by post.,0.00052756246,0.9963491,0.0031233262
Zunächst wird ein wissenschaftliches Thema der Wahl vorgestellt. Dran präsentiert man seinen Werdegang verteidigt sich bezüglich gemeiner Fragen und erläutert warum man promovieren will. Man wird aufgeklärt welche Pflichten eine Promotion mit sich bringt und gefragt und ob man an mehreren Themen parallel arbeiten kann. Zudem sollte man für eine erfolgreiche Promotion seine Überzeugungskraft und Durchsetzungsfähigkeit beweisen.,0.0019030641,0.99608225,0.0020146556
Zuerst wird ein smart talk eingeführt danach stellen alle Interviewer selbst vor über das Forschungsobjekt wird auch gesprochen. Dann kommt selbst Vorstellungen. Über eigene Arbeitserfahrungen wird auch gesprochen. Man stellt sich auch Fragen falls man hat. Danach wird über Arbeitsbedingungen usw. gesprochen. Über Eintrittstermin will auch gesprochen.,0.0010050052,0.9971866,0.0018084185
Erst Gespräch mit einem Assistenten dann mit dem Professor zum Schluss einen Vortrag. Im Gespräch mit dem Assistenten wurde hauptsächlich die Motivation und besprochen und das Projekt vorgestellt. Später kommt der Professor hinzu der mir zunächst nicht einmal die Hand gibt sondern an mir vorbeigeht das Büro aufschließt sich hinsetzt und dann erst auf die Idee kommt mir die Hand  zu reichen (hinter dem Tisch sitzend sodass man sich über diesen beugen muss). Wenig technische Fragen sondern eher Allgemeines gemischt mit unhöflichen Fragen: Wo wollen Sie denn arbeiten wenn nicht in der WIssenschaft?   Vor dem Vortrag wird mir ein Glas Wasser angeboten das stark säuerlich und abgestanden schmeckt. Zur Mitte des Vortrages verlässt der Professor den Raum was zwar vorher angekündigt wurde aber dennoch respektlos wirkt.   Fazit: Lässt einen aus einer anderen Stadt anreisen obwohl von Anfang an festzustehen schien dass die Stelle intern vergeben wird. Dreiste Fragen respektloses Verhalten und offenbar die Meinung dass nur der Bewerber gutes Benehmen zeigen muss aber nicht man selbst. Langer Bewerbungsprozess bei dem erst einmal lange Zeit keine Antwort kam.,0.0012149988,0.9977456,0.0010393732
Visited the campus and potential doctoral supervisor in Karlsruhe. It was a very warm atmosphere and a casual interview. The interview took place 4 months prior the starting date.  I talked to two Professors on two days. Cost of transport from the train station to campus north was reimbursed which made travels there much easier.,0.0002889083,0.0014818347,0.9982293
